checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-09T03:11:21Z,slugs-chasi-checkr,1,Chasi,chasi,https://chasi.ai/,https://www.ycombinator.com/companies/chasi,custom_page,,https://chasi.ai/careers,api_native,dover,chasi,https://app.dover.com/jobs/chasi,https://app.dover.com/feed/v1/boards/chasi/jobs,live_jobs,1,1,https://chasi.ai/careers,dover_pattern,
2026-06-09T03:11:21Z,slugs-chasi-checkr,2,Checkr,checkr,http://www.checkr.com,https://www.ycombinator.com/companies/checkr,custom_page,,https://checkr.com/company/careers,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;lever:endpoint_error:http_404;lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:http://www.checkr.com/about/careers;fetch_failed:HTTPError:http://www.checkr.com/about/careers/;fetch_failed:HTTPError:http://www.checkr.com/about/careers/join-the-team
