checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-04T18:26:12Z,slugs-gusto,1,Gusto,gusto,https://gusto.com,https://www.ycombinator.com/companies/gusto,custom_page,,https://gusto.com/about/careers,api_native,greenhouse,gusto,https://job-boards.greenhouse.io/gusto,https://boards-api.greenhouse.io/v1/boards/gusto/jobs?content=true,live_jobs,78,5,https://gusto.com/about/careers/join-the-team,greenhouse_pattern,
